iter	Logloss
388	0.0661162493
389	0.06607383834
390	0.06603179084
391	0.06601120525
392	0.06596933471
393	0.06594593896
394	0.06591084268
395	0.06586595535
396	0.06582957056
397	0.06580082152
398	0.06578836759
399	0.06573577775
400	0.06570132362
401	0.06564722379
402	0.06560953034
403	0.06556499587
404	0.06551304711
405	0.06549100558
406	0.06546176698
407	0.06539196332
408	0.06532688035
409	0.06526010301
410	0.06523110814
411	0.06521632618
412	0.06517166032
413	0.0651340474
414	0.06511692365
415	0.06510077477
416	0.06507635858
417	0.06505896992
418	0.06502083249
419	0.06495639377
420	0.06491018189
421	0.06486243036
422	0.06483445697
423	0.06480229166
424	0.06475721677
425	0.06472419951
426	0.06470231904
427	0.06465670692
428	0.06463859558
429	0.0646130636
430	0.06457859675
431	0.06455120616
432	0.06449180603
433	0.06445730421
434	0.06440739844
435	0.06438035117
436	0.06434486601
437	0.06432504548
438	0.06430772887
439	0.06425632901
440	0.0642283037
441	0.06418006685
442	0.06414455732
443	0.06411344316
444	0.06407435311
445	0.06400794347
446	0.06396851963
447	0.06395073891
448	0.0639149687
449	0.06388889525
450	0.06383359591
451	0.06382341385
452	0.06377020518
453	0.06371946441
454	0.06367266019
455	0.06364183956
456	0.06361156464
457	0.06357149972
458	0.06353439331
459	0.06349593586
460	0.06342752245
461	0.06338760376
462	0.06335461193
463	0.06330282317
464	0.06327011744
465	0.06323845334
466	0.06320417828
467	0.06316663106
468	0.06315095901
469	0.06312683953
470	0.06307999611
471	0.06304786258
472	0.06299020661
473	0.06296983083
474	0.06294647429
475	0.06293592559
476	0.06289351781
477	0.06285784086
478	0.06282789124
479	0.06281663259
480	0.06279056019
481	0.06276770168
482	0.06274615076
483	0.06273064931
484	0.06268719673
485	0.06267035166
486	0.06263663928
487	0.06260619799
488	0.06258097543
489	0.06251283646
490	0.06249040074
491	0.06245585124
492	0.06240474595
493	0.06239331881
494	0.06236003558
495	0.0623147477
496	0.06229360898
497	0.06227074093
498	0.0622292614
499	0.06219900555
500	0.0621767701
501	0.0621397792
502	0.06213288095
503	0.06209864616
504	0.06204771572
505	0.062027572
506	0.06201457447
507	0.06197348701
508	0.06193319956
509	0.06189412117
510	0.0618458324
511	0.0618222777
512	0.06177840021
513	0.06173307949
514	0.06171848933
515	0.06167770386
516	0.06163134257
517	0.06161081102
518	0.0615794256
519	0.0615266143
520	0.06148943265
521	0.06145308177
522	0.06143344243
523	0.06139027172
524	0.06134558254
525	0.06132658535
526	0.06127940178
527	0.0612355815
528	0.06120595826
529	0.06116627269
530	0.06112506866
531	0.06110953437
532	0.06107161734
533	0.06102355639
534	0.06099423726
535	0.06094721582
536	0.06089610524
537	0.06084106445
538	0.06080642064
539	0.06078304715
540	0.06076750437
541	0.06072528097
542	0.0607003159
543	0.06066103829
544	0.06060576863
545	0.06055722131
546	0.06053071552
547	0.06050277498
548	0.06048326492
549	0.0604622523
550	0.06043499735
551	0.06038772053
552	0.06035405159
553	0.06032934931
554	0.06028855112
555	0.06026858754
556	0.06025067012
557	0.06021103859
558	0.06018525441
559	0.06014934752
560	0.06010634952
561	0.06006893582
562	0.06002265188
563	0.05998551475
564	0.05995090273
565	0.05992833773
566	0.0598961046
567	0.05986837811
568	0.05985320621
569	0.05982934316
570	0.0598190403
571	0.05979213927
572	0.0597608153
573	0.0597255569
574	0.05969208717
575	0.0596424071
576	0.05962043232
577	0.05958048397
578	0.05956091457
579	0.05954490556
580	0.05950442632
581	0.0594682365
582	0.05943893962
583	0.05940019396
584	0.05936074999
585	0.05933072832
586	0.05930789736
587	0.05928103129
588	0.05924875365
589	0.05921283722
590	0.05917963664
591	0.05914827029
592	0.05912292057
593	0.05909442584
594	0.05905878173
595	0.05901186413
596	0.05899613486
597	0.05895811293
598	0.05891956329
599	0.05888474676
600	0.05885772493
601	0.05882231606
602	0.05879924456
603	0.05877596219
604	0.05874297672
605	0.05870522817
606	0.05867716047
607	0.05865713543
608	0.05863559299
609	0.05859902488
610	0.05856649823
611	0.05854633013
612	0.05850111114
613	0.05845687442
614	0.05842114449
615	0.0583839088
616	0.05835165448
617	0.05832362493
618	0.05830065409
619	0.05829089695
620	0.05827155325
621	0.05823645804
622	0.05820422173
623	0.05818149461
624	0.05815389845
625	0.05811925358
626	0.05808716986
627	0.05805777232
628	0.05801718712
629	0.05795821614
630	0.05794185109
631	0.0578731007
632	0.05783565521
633	0.05781675551
634	0.05778511895
635	0.05776790407
636	0.05772659514
637	0.05768798404
638	0.05764902327
639	0.05761701478
640	0.057581572
641	0.05754259533
642	0.05752561887
643	0.05749332958
644	0.05746739176
645	0.0574431981
646	0.05742428038
647	0.05741432402
648	0.05738946703
649	0.0573540571
650	0.05733410094
651	0.05730396271
652	0.05728034125
653	0.0572488753
654	0.05721217579
655	0.05718579822
656	0.0571513017
657	0.05712126414
658	0.05709834629
659	0.0570732318
660	0.05703599824
661	0.05700425466
662	0.05697406663
663	0.05694938448
664	0.05691472477
665	0.05687518756
666	0.05685035494
667	0.0568232229
668	0.05679029465
669	0.05677317937
670	0.05675338957
671	0.0567049853
672	0.05665399339
673	0.05661925846
674	0.05659115367
675	0.05656452073
676	0.05651771757
677	0.05650608381
678	0.0564858373
679	0.05646515316
680	0.05644299083
681	0.05641877704
682	0.05640717294
683	0.05637674438
684	0.05633715842
685	0.05632282681
686	0.05628238254
687	0.0562529956
688	0.05622122341
689	0.05619029787
690	0.05614509159
691	0.05611379094
692	0.0560819308
693	0.05605125533
694	0.05601520538
695	0.05600042449
696	0.05597792837
697	0.05595073276
698	0.05589734713
699	0.05585716036
700	0.05584499995
701	0.05583305677
702	0.0558165529
703	0.05578734504
704	0.05575516065
705	0.05571863068
706	0.05569625854
707	0.05567025185
708	0.05566159778
709	0.05564070278
710	0.05562702815
711	0.05561325285
712	0.05559144868
713	0.05556230121
714	0.05553298102
715	0.05552434709
716	0.05551009072
717	0.0555032995
718	0.05547117657
719	0.05545002513
720	0.05539907455
721	0.05538121541
722	0.05535044776
723	0.05528655582
724	0.05526386685
725	0.05523675495
726	0.05519552231
727	0.05516462326
728	0.05512262662
729	0.05509035852
730	0.05507036739
731	0.05505563736
732	0.05504569795
733	0.05501306958
734	0.05498188443
735	0.0549629879
736	0.05495637682
737	0.05492650774
738	0.05490515497
739	0.05486806128
740	0.05484723409
741	0.05482059267
742	0.05478991297
743	0.05473851098
744	0.05468775431
745	0.05465829849
746	0.05464941131
747	0.05463120355
748	0.0546041584
749	0.05454731623
750	0.05451926761
751	0.05449082587
752	0.05445843803
753	0.05444118924
754	0.05440886603
755	0.05437468953
756	0.05434064229
757	0.05432044877
758	0.05430692885
759	0.05427849876
760	0.05424938096
761	0.05422424104
762	0.05419907888
763	0.05416678641
764	0.05412422604
765	0.0541039096
766	0.05408864127
767	0.05406697909
768	0.05403264681
769	0.05400812149
770	0.05395473162
771	0.05393753688
772	0.05391557905
773	0.05388273133
774	0.05385501544
775	0.05382455932
776	0.05375172297
777	0.05373215887
778	0.05369324048
779	0.053685876
780	0.05366359711
781	0.0536340883
782	0.05360982153
783	0.05357144568
784	0.05355200556
785	0.05351965904
786	0.05349173864
787	0.05347230064
788	0.05344205856
789	0.05342862871
790	0.05339752939
791	0.0533624702
792	0.053325634
793	0.05327144199
794	0.05325970226
795	0.05322038439
796	0.05320476638
797	0.05317447556
798	0.05310703172
799	0.05309114774
800	0.05305324978
801	0.05301306195
802	0.05298416244
803	0.05295807415
804	0.05290306409
805	0.05289418432
806	0.05286095513
807	0.05284403271
808	0.05281586859
809	0.05278993289
810	0.05275443819
811	0.05272056156
812	0.05270790312
813	0.05269426876
814	0.05266901016
815	0.05264469253
816	0.05260112974
817	0.05256881714
818	0.05252206908
819	0.05249817106
820	0.05247626517
821	0.05246714486
822	0.05243235164
823	0.05242671861
824	0.0523940097
825	0.05237537172
826	0.0523271868
827	0.05231742011
828	0.05230130725
829	0.05227028847
830	0.05224368837
831	0.05221004698
832	0.05216432677
833	0.05213945071
834	0.05210481432
835	0.05209610409
836	0.05206526226
837	0.05204353227
838	0.05202585538
839	0.05200846778
840	0.05197306739
841	0.05195470174
842	0.05193296009
843	0.0518894524
844	0.0518598387
845	0.05184553888
846	0.05182711071
847	0.05179718971
848	0.05175781886
849	0.05173295127
850	0.05172240681
851	0.05167532497
852	0.05162044843
853	0.05159809536
854	0.05158146964
855	0.05154956288
856	0.05150755458
857	0.05148501184
858	0.05146440294
859	0.05145305634
860	0.05142002847
861	0.05139918327
862	0.05138556057
863	0.05135900286
864	0.05133969519
865	0.05130523894
866	0.05129041354
867	0.05124776522
868	0.05121354739
869	0.0511979866
870	0.05119093153
871	0.05116602792
872	0.05114244143
873	0.05110533502
874	0.0510765881
875	0.05105284055
876	0.05102149963
877	0.05100707796
878	0.05100010448
879	0.05097035302
880	0.0509509839
881	0.05092465083
882	0.05089132627
883	0.05087171449
884	0.05085068491
885	0.05083310763
886	0.05081986851
887	0.05080287298
888	0.05078861343
889	0.05077609062
890	0.05075820605
891	0.05074373139
892	0.05071891785
893	0.05067732705
894	0.05065411356
895	0.05062975778
896	0.05060733795
897	0.05060592439
898	0.05058740086
899	0.05056849056
900	0.05055192841
901	0.05053664207
902	0.05050897916
903	0.05050073942
904	0.05048799409
905	0.05046765963
906	0.05042959213
907	0.05041529655
908	0.05040250778
909	0.05037346522
910	0.05034096506
911	0.05031717406
912	0.05028276761
913	0.05025226381
914	0.05022062725
915	0.05017119302
916	0.05015230603
917	0.0501123121
918	0.0500948037
919	0.05007811864
920	0.05005631129
921	0.0500516457
922	0.05003198306
923	0.04998847855
924	0.04996529579
925	0.04994565858
926	0.04992611567
927	0.04991357591
928	0.04988812659
929	0.04986772855
930	0.04981666035
931	0.04977198071
932	0.04975646973
933	0.04973150889
934	0.04970741484
935	0.04968063143
936	0.04965457386
937	0.04964033975
938	0.04961134487
939	0.04957963838
940	0.04956366751
941	0.04952975697
942	0.04950836817
943	0.04949251705
944	0.04946265962
945	0.04944935693
946	0.04942671458
947	0.04940551546
948	0.04937394672
949	0.04935934279
950	0.0493245644
951	0.04930812518
952	0.04929083082
953	0.04928235054
954	0.04927433438
955	0.04926989026
956	0.04922714339
957	0.04921364254
958	0.0491944419
959	0.04918139458
960	0.04916924583
961	0.04915326542
962	0.049136414
963	0.04912749714
964	0.04910762575
965	0.04908861796
966	0.04907406595
967	0.04905256271
968	0.04903081576
969	0.04901491271
970	0.04898315112
971	0.04897615221
972	0.04896571795
973	0.0489606497
974	0.04894550959
975	0.04890288777
976	0.04887825648
977	0.048849393
978	0.04883718279
979	0.04881370015
980	0.04879774094
981	0.04877991041
982	0.0487591913
983	0.04872499572
984	0.04871261491
985	0.04868733406
986	0.0486527729
987	0.04864623388
988	0.04863680098
989	0.04862383948
990	0.04857822418
991	0.04854174296
992	0.04853122817
993	0.04850977262
994	0.04848524412
995	0.04845405155
996	0.04844433361
997	0.04841465844
998	0.04837842729
999	0.04834955957
1000	0.04834105386
1001	0.04833119922
1002	0.04831987699
1003	0.04829096476
1004	0.04827208731
1005	0.04825804922
1006	0.04823824777
1007	0.04820973078
1008	0.04820121447
1009	0.04818801032
1010	0.0481686253
1011	0.0481604184
1012	0.04812828064
1013	0.04809816043
1014	0.04806776894
1015	0.04804631021
1016	0.04802750587
1017	0.04798365169
1018	0.04797098372
1019	0.04795605765
1020	0.04792133331
1021	0.04788967027
1022	0.04786955516
1023	0.04783899943
1024	0.04781156434
1025	0.04778839111
1026	0.04774924914
1027	0.04772128529
1028	0.04769974285
1029	0.04769034174
1030	0.04768095228
1031	0.04765922334
1032	0.04762801912
1033	0.04759829521
1034	0.04756851408
1035	0.04754886203
1036	0.04753656175
1037	0.04750561502
1038	0.0474784618
1039	0.04746200244
1040	0.04744639291
1041	0.04742068291
1042	0.04738990148
1043	0.04736279276
1044	0.04733765708
1045	0.04733293533
1046	0.04729850769
1047	0.04726939095
1048	0.04724569639
1049	0.04722589917
1050	0.04721357134
1051	0.04720542378
1052	0.04718201955
1053	0.04716871368
1054	0.04714512719
1055	0.04713941468
1056	0.04710521062
1057	0.04708719889
1058	0.04704901589
1059	0.04703697628
1060	0.04701701058
1061	0.04699238671
1062	0.04697442585
1063	0.04696308242
1064	0.04693637212
1065	0.04692045
1066	0.0469018311
1067	0.04687541114
1068	0.04684958246
1069	0.04682650672
1070	0.0468147352
1071	0.04677935388
1072	0.04676858796
1073	0.04673542023
1074	0.04671243668
1075	0.04668359227
1076	0.0466757626
1077	0.04666994837
1078	0.04664404445
1079	0.04661275334
1080	0.04659896745
1081	0.04657416344
1082	0.04653791746
1083	0.04651256879
1084	0.04650081952
1085	0.04647836791
1086	0.04646949026
1087	0.04645017624
1088	0.04643966993
1089	0.04642729971
1090	0.0464203559
1091	0.04639826245
1092	0.04637888061
1093	0.04634762552
1094	0.04632896105
1095	0.04632185406
1096	0.0463093196
1097	0.04629658169
1098	0.04626905335
1099	0.04623686049
